dijkstra,astar
0.1143958568572998, 0.09863805770874023
0.10785412788391113, 0.09116101264953613
0.1221916675567627, 0.11588811874389648
0.20679998397827148, 0.1359107494354248
0.15677165985107422, 0.1257941722869873
0.13198494911193848, 0.13014435768127441
0.1262671947479248, 0.13819527626037598
0.1368253231048584, 0.11977958679199219
0.17603468894958496, 0.16962790489196777
0.1304020881652832, 0.13487601280212402
